,coord,dist_meters_to_nearest_mrt,nearest_mrt_code,nearest_mrt_line,dist_meters_to_nearest_mall,nearest_mall_index,dist_meters_to_nearest_commercial_centre,nearest_commercial_centre_index,dist_meters_to_nearest_primary_school,nearest_primary_school_index,dist_meters_to_nearest_secondary_school,nearest_secondary_school_index
10917,"(1.3492982, 103.8613052)",461.83822012245236,cc14,cc,1224.1173088139167,110,1242.1644135382871,31,698.8741023170479,82,752.6767833730039,68
10918,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
10919,"(1.29856205, 103.76456033459422)",1831.825598652185,ew23,ew,584.5138411002798,163,1309.518383839605,34,1787.4743573254673,122,293.25774188380683,66
10920,"(1.36679605, 103.8865753660334)",750.7234977709577,ne13,ne,821.6937344720851,109,1570.5210712291134,8,634.2540250845591,168,755.4493515545053,138
10921,"(1.3739835500000002, 103.85559074965984)",807.0597684602798,ns16,ns,891.8833060747029,95,2272.014673002102,18,232.9207967032719,2,458.7204118618369,2
10922,"(1.3310043, 103.8073633)",517.9826508101387,dt8,dt,1741.2649286712924,156,3324.897988818635,28,156.10641813085053,126,328.1984703323645,80
10923,"(1.3080464, 103.8831792873308)",216.4483802175687,cc7,cc,978.0403094658496,75,1603.4511282994822,30,662.0975434419631,80,421.5446642292449,16
10924,"(1.3759069, 103.89995805)",985.6473292797718,ne14,ne,779.3392806807665,108,246.58073675693072,12,399.1470609391752,28,257.5205734811808,113
10925,"(1.377017, 103.7401962)",1033.215310346748,ns4,ns,191.2169610226937,137,4502.96485999499,22,223.5109368722653,34,541.756180071342,19
10926,"(1.36848945, 103.85547884390664)",677.9626547929983,ns16,ns,801.9766957578261,90,2111.0381140368304,26,611.0781499422579,73,421.55675913204425,39
10927,"(1.3359784499999998, 103.7716862158923)",707.4869660264495,dt5,dt,808.9461085908657,127,2845.7011645134867,9,556.2792775481969,112,2421.1590117353226,20
10928,"(1.3443339, 103.8786904)",261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
10929,"(1.2922908, 103.83812016977666)",691.5751574217086,dt20,dt,693.8852950092821,17,1420.4175574197186,37,1568.0738759508351,3,674.1858608657902,89
10930,"(1.4456485, 103.8049883037704)",714.8224997722386,ns10,ns,726.3629379141429,89,1585.0876717048707,19,394.67805579060155,128,233.32338986947818,0
10931,"(1.3124025, 103.84117158557598)",354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
10932,"(1.32729355, 103.86404560803504)",744.4798168353927,ne10,ne,677.9953003957139,56,1855.6537346916446,32,473.91719659640614,140,503.2815717185859,13
10933,"(1.2915204500000002, 103.80511320990595)",351.8401827495724,ew19,ew,314.6968801557806,155,455.78677685561115,25,583.9912578879141,124,936.9873506961316,99
10934,"(1.3129422000000002, 103.84155234754564)",402.99386101636594,dt11,dt,528.8734785267204,58,808.6459323834814,29,683.5709780937647,143,971.7802773620014,4
10935,"(1.30489855, 103.8276985894598)",506.6219800421735,ns22,ns,296.3890960983745,36,2417.8340537480685,29,1558.798628208235,3,1681.5790325054295,37
10936,"(1.4320899, 103.84613076082046)",1272.2463085739532,ns13,ns,1179.013123554796,99,3402.399135343125,2,557.6106608432075,104,723.1265229504704,86
10937,"(1.44925395, 103.83333988759796)",793.9818806990559,ns12,ns,739.1115356091215,91,3954.572813432156,19,1257.1010954192404,157,1500.2933649169136,1
10938,"(1.2512793, 103.84574783883562)",2795.5555576176266,ew15,ew,2858.8290194377932,51,4044.0507262547058,0,2790.2162567259916,20,3820.941680692349,29
10939,"(1.3131859, 103.8996932)",828.7237220493657,ew7,ew,581.7053490448541,71,882.0538100742297,30,348.2434504672819,64,598.5425754949833,126
10940,"(1.39704825, 103.89393329199906)",616.639694582314,ne16,ne,565.9692224347313,107,2527.324854325714,16,516.1899549555849,138,691.220912973074,36
10941,"(1.3597871, 103.84424)",1083.8960293792893,cc15,cc,1133.8918547914232,21,1082.878282178732,26,967.8075033711176,149,491.280807373012,134
10942,"(1.3870489, 103.872999)",2286.669503467199,ne15,ne,404.26916468478595,112,1428.4873166231582,18,349.34212963954656,52,713.0538252543332,93
10943,"(1.3120762, 103.8040548)",698.9562041454433,cc20,cc,988.3481134549952,19,1674.0629009192492,28,1073.2417087498163,97,1089.7653748971939,100
10944,"(1.3306509, 103.7670572)",1489.937999228665,dt5,dt,1541.8686791193393,127,2207.9858987170464,9,759.7969688690505,16,1753.8437357340515,34
10945,"(1.3252068, 103.8084772)",251.5325483296545,dt8,dt,2171.0086455819737,19,2912.2491219935696,28,484.6281354749742,97,560.1699608496102,60
10946,"(1.37241715, 103.8876040216907)",545.9239149001331,ne14,ne,688.4023998270819,108,1647.6428752807365,12,284.81247675663803,95,240.80648308786175,76
10947,"(1.246413, 103.8423714)",3127.7637379397615,cc29,cc,2934.7904202172826,142,4662.9043433716415,0,3262.7557253104656,20,4016.5164545388147,29
10948,"(1.3316284, 103.8463504)",169.34956650464494,ns19,ns,246.53030978927433,18,234.04608032664186,32,469.5141669914732,30,406.6594448834464,26
10949,"(1.2667184, 103.811492599035)",481.2240201434025,cc28,cc,981.6177539125175,143,2428.480007557057,25,1112.0052021943686,13,1665.5696213606627,29
10950,"(1.44002835, 103.82774103667388)",401.5761175477757,ns12,ns,370.98863307219415,100,3800.174778826499,19,879.0147336127982,1,505.4561219110927,1
10951,"(1.3306509, 103.7670572)",1489.937999228665,dt5,dt,1541.8686791193393,127,2207.9858987170464,9,759.7969688690505,16,1753.8437357340515,34
10952,"(1.35677175, 103.96626549882924)",1295.9899171271743,dt33,dt,1141.3612436431033,87,1726.288326967435,36,647.4629631092937,44,577.4516077232123,43
10953,"(1.3099634, 103.8527307)",417.30186877861894,ne8,ne,341.08409524269143,30,1521.5367543938416,29,344.4187191689461,50,1230.1725788243775,109
10954,"(1.3369874, 103.7796936)",412.3559965183675,dt6,dt,212.46142807115154,127,3565.9962993235167,28,405.7804686781727,112,2618.0678610643477,79
10955,"(1.3376913, 103.7860849)",374.2326591120298,dt6,dt,823.3192585895639,156,3479.8482821821362,28,1098.9159900778996,112,1967.676583406152,79
10956,"(1.39215445, 103.90585380125567)",1155.065005787662,ne16,ne,164.5631027805787,120,1900.3498950969315,12,216.28577255787997,129,375.7270997075117,27
10957,"(1.3098004, 103.78482146375228)",710.6914632886626,ew22,ew,518.4438253451991,153,690.8064815250818,28,805.2077505930437,66,894.8378909751915,46
10958,"(1.3157947, 103.8320962933791)",759.7008366026623,dt11,dt,971.9843964302703,15,1341.2934282130725,29,465.8231258855556,6,622.464539070591,4
10959,"(1.33198165, 103.87447457471669)",572.7062212837831,ne10,ne,680.7240103452558,56,2144.776467994887,31,408.2814954628079,23,248.1964607111112,23
10960,"(1.3116278, 103.79388546155636)",287.82817278971567,cc21,cc,181.9047167573677,19,709.7185540390612,28,1232.2088666396899,66,1321.35282608043,100
10961,"(1.32197235, 103.94682484218706)",579.072004530595,ew4,ew,1972.5494207352663,68,2502.697033374014,7,518.4437174280721,152,476.4754324875419,12
10962,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
10963,"(1.28617715, 103.83955002171584)",658.7041588704169,ew16,ew,385.707432744847,38,1622.5506172137211,37,1146.5000444976647,20,269.9180122328662,89
10964,"(1.3115833, 103.8992816)",1001.3843521457921,cc9,cc,618.77469516897,71,971.3281156320643,30,382.30343442510593,64,420.7321066862787,126
10965,"(1.31466445, 103.83108413127206)",810.5685640999296,dt11,dt,879.0071890944292,15,1492.4279061579566,29,633.8580592111965,6,790.5284862109661,4
10966,"(1.3744485, 103.884287)",965.9594368387156,ne14,ne,551.8671744914101,113,1986.4585666748253,12,358.7515497243014,168,257.98578930017464,138
10967,"(1.33790405, 103.93595927019736)",438.59419845074626,dt30,dt,1488.5493041864256,68,1976.8720855340023,3,532.2934198896627,127,425.0933796986265,10
10968,"(1.28301625, 103.83988698554164)",307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
10969,"(1.39704825, 103.89393329199906)",616.639694582314,ne16,ne,565.9692224347313,107,2527.324854325714,16,516.1899549555849,138,691.220912973074,36
10970,"(1.3171376, 103.75970123067364)",650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
10971,"(1.31730585, 103.83260746060152)",793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
10972,"(1.2847031, 103.82980137489204)",352.80665603514046,ew17,ew,330.19065232016453,55,2606.4188829742498,37,416.968930485587,177,833.5990828863019,89
10973,"(1.31466445, 103.83108413127206)",810.5685640999296,dt11,dt,879.0071890944292,15,1492.4279061579566,29,633.8580592111965,6,790.5284862109661,4
10974,"(1.35081375, 103.86531740494937)",97.24479226159524,cc14,cc,772.0025448665466,110,778.2047251205223,31,417.1235802364959,170,512.9725753745831,147
10975,"(1.30467435, 103.80042799560482)",342.9539413637715,ew20,ew,884.0411286391744,19,1168.954174898202,28,548.5857125032488,100,269.4741072144952,100
10976,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
10977,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
10978,"(1.3192999, 103.83868588143967)",585.7484673008993,ns20,ns,591.7573564235973,58,530.0407917239946,29,406.17947905866185,6,297.31751809139615,4
10979,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
10980,"(1.36679605, 103.8865753660334)",750.7234977709577,ne13,ne,821.6937344720851,109,1570.5210712291134,8,634.2540250845591,168,755.4493515545053,138
10981,"(1.39816805, 103.8958414721767)",716.8987720026685,ne16,ne,685.4793032888552,107,2284.352783121794,16,476.33025318996926,36,507.44395579993085,36
10982,"(1.38149065, 103.77135607654368)",1151.4206101495172,dt1,dt,230.77570248952733,128,4358.879871166956,22,295.7973632835214,178,300.59738651536696,53
10983,"(1.28301625, 103.83988698554164)",307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
10984,"(1.35843285, 103.93914019966084)",1430.4985138380164,dt31,dt,582.041561006746,65,889.0027455526415,3,382.84339122336024,116,851.9083423527743,61
10985,"(1.37241715, 103.8876040216907)",545.9239149001331,ne14,ne,688.4023998270819,108,1647.6428752807365,12,284.81247675663803,95,240.80648308786175,76
10986,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
10987,"(1.30120955, 103.8470858524024)",268.9936326408281,cc1,cc,247.42919344670142,40,672.723979396833,37,688.8578741322034,22,258.7913638738564,109
10988,"(1.3293925, 103.91174430354128)",716.692516210961,dt28,dt,2013.4624963167514,63,2379.8815092616696,30,171.23749573040564,151,1005.3258598207171,96
10989,"(1.2937442, 103.8466319)",291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
10990,"(1.35153, 103.8372966)",391.69994268272467,cc16,cc,794.0634272152548,57,1218.0288523553152,26,1214.5075057448914,90,743.8520753570306,134
10991,"(1.3779567, 103.9441259)",790.4129310972688,ew1,ew,244.2385451689339,86,1494.601765967129,15,1020.3362734094843,93,1266.91907355091,74
10992,"(1.3113226999999998, 103.85247580094573)",323.6008293043683,ne8,ne,401.7138360410464,30,1394.7652213041822,29,211.73498943880838,50,1362.6099524740425,109
10993,"(1.3162896000000002, 103.8405759660977)",525.3025170698642,dt11,dt,353.25921783438775,58,517.914854117296,29,572.763922759567,143,633.4483572037688,4
10994,"(1.3292661, 103.81093081688778)",582.1276403999256,dt8,dt,2182.2485568647876,156,3425.569529865278,28,528.2569017508168,126,738.8133154206589,80
10995,"(1.3124025, 103.84117158557598)",354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
10996,"(1.3870489, 103.872999)",2286.669503467199,ne15,ne,404.26916468478595,112,1428.4873166231582,18,349.34212963954656,52,713.0538252543332,93
10997,"(1.3031231, 103.8393619)",317.61638755927095,ns23,ns,175.72944474409107,35,1447.534237858655,37,1534.4074211244847,22,1116.4862525944504,109
10998,"(1.36328165, 103.95160973902888)",853.2046145329908,dt33,dt,1028.2587518127623,84,1326.0520418913593,3,409.815886450091,145,542.9784684326888,42
10999,"(1.3171376, 103.75970123067364)",650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
11000,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
11001,"(1.2937442, 103.8466319)",291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
11002,"(1.3397451, 103.7656604)",1129.7580607170014,dt5,dt,1194.2431668885374,125,2416.6049626206113,9,279.4565928143394,16,1637.0967945570633,20
11003,"(1.3159611, 103.836848)",422.13069189861073,dt11,dt,765.0858963826265,58,855.5442201161216,29,366.21002212296054,6,430.3932774490953,4
11004,"(1.41230955, 103.89939185498454)",1233.4974042154197,ne17,ne,645.2483076961188,117,1374.0059383964626,16,65.83206357696872,118,645.6526891035069,144
11005,"(1.24114335, 103.83961897005884)",3352.696330463496,cc29,cc,3168.0354839641655,142,5310.860003938273,0,3833.8399552137635,20,4374.312500545332,29
11006,"(1.31266175, 103.85909910481914)",445.87716012231465,dt23,dt,321.53595160567323,11,1927.639811258697,29,898.4351881206669,50,1316.5761961597937,13
11007,"(1.30889935, 103.7836396897501)",621.8118811633162,ew22,ew,579.7646365813819,153,764.9432226953239,28,904.2998928460479,66,749.5419202074619,5
11008,"(1.44002835, 103.82774103667388)",401.5761175477757,ns12,ns,370.98863307219415,100,3800.174778826499,19,879.0147336127982,1,505.4561219110927,1
11009,"(1.3159484, 103.8575892)",442.6312176329891,ne8,ne,532.359496565604,11,1642.4557808940394,29,657.243185657073,67,997.6026048963926,13
11010,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
11011,"(1.3862854, 103.9376076)",1957.7266766229645,ew1,ew,985.4005608463234,86,957.1185035442526,15,1166.0997043821,93,2333.5521409116996,55
11012,"(1.3260123, 103.8500626)",785.1994321263621,ns19,ns,416.9870724257146,62,755.5881159072333,32,624.5055681433718,9,1089.5944903959635,26
11013,"(1.2802667, 103.85227306856048)",110.54546816282868,dt17,dt,201.0598847664003,27,761.4896742139039,0,1463.607719940136,20,1811.915253618179,89
11014,"(1.29773195, 103.8559134735316)",303.09058529472117,dt14,dt,56.60490161065846,4,649.2329196981467,37,456.9630359395317,22,822.3198570459016,109
11015,"(1.3934908, 103.8944045)",232.15820824467738,ne16,ne,172.28069834980334,107,2177.978466476833,12,407.6730068173067,96,653.9572645123429,77
11016,"(1.3603218, 103.7304824)",2000.802344647434,ew25,ew,2132.632376237532,137,2935.5810547216347,1,1679.6961873771486,117,1013.3074263935675,64
11017,"(1.30062, 103.892783)",969.396354856356,cc8,cc,1000.8302091319861,72,1941.5959190064232,30,997.606994759252,147,567.502842005532,32
11018,"(1.3870489, 103.872999)",2286.669503467199,ne15,ne,404.26916468478595,112,1428.4873166231582,18,349.34212963954656,52,713.0538252543332,93
11019,"(1.3900256999999998, 103.90563238111724)",1144.2834936602994,ne16,ne,282.3498602881047,120,1665.5115070460183,12,337.54082290018323,103,411.3510430132524,27
11020,"(1.3644465, 103.8825992)",545.8442808271752,ne13,ne,620.5600234810889,109,1707.4679638328648,8,771.7907578487645,168,897.6973895387193,138
11021,"(1.3396415, 103.9539229)",397.820266502432,ew3,ew,334.42233800752655,69,1090.3924559853467,36,184.45825286019658,24,140.92755653805438,24
11022,"(1.34033225, 103.68787167510052)",1094.6089192800007,ew28,ew,1044.7299083621833,152,1112.3793893572654,33,115.83275408706271,167,236.27455820989053,65
11023,"(1.330403, 103.7949393)",224.66357533704033,dt7,dt,881.3166872567448,156,2700.1899167249244,28,1260.4965487048287,126,835.250648260363,79
11024,"(1.3091772, 103.91137474636454)",1323.1555635596546,ew6,ew,827.8399691867128,76,2223.6453762526803,30,308.8667926117161,25,631.2805400214826,107
11025,"(1.34571915, 103.7256743450838)",550.093130124764,ew26,ew,1358.357677256547,162,1619.3908577517896,1,480.43690122291764,136,231.28513234489824,49
11026,"(1.30010805, 103.84667445597408)",138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
11027,"(1.32970335, 103.90568292831622)",658.9949411986344,dt28,dt,1742.1470525192149,81,1861.7658020350675,30,473.77345282997294,87,501.2047868674417,70
11028,"(1.3544038, 103.8653864)",323.9928731926967,cc14,cc,879.5988478464171,110,844.1991534341893,31,406.8349483270911,27,763.8607171923221,94
11029,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
11030,"(1.3910933, 103.88015544247313)",1705.6576685821838,ne15,ne,451.9032271643459,122,2050.05575534892,18,627.5861356841145,132,224.1820669914291,93
11031,"(1.3691925, 103.869834)",1966.3107616598047,ne13,ne,668.5371567005035,116,2002.3921265437364,31,699.3173846618284,130,107.9376674187187,112
11032,"(1.40598685, 103.89570929876886)",1580.5594295789845,ne16,ne,711.2120647323978,106,1873.2830564088847,16,378.28681979809517,155,166.6425083256202,144
11033,"(1.3997063, 103.88879840590312)",1156.926466311573,ne16,ne,1090.3429328386976,107,2672.031722856979,2,534.1733233961932,138,1121.7539972671213,77
11034,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
11035,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
